source_row_id,date,region,product_line,units_shipped,units_returned,gross_sales,discounts,list_price,gross_margin_pct,monthly_subscription_revenue,deferred_delta,shipped_orders,ingested_at
ERP-O-002204,2026-07-03,East,Electronics,184.72,3.99,1643997.85,115079.85,8900.0,0.3402,0.0,18083.98,100,2026-07-04T02:00:00+05:30
ERP-O-002205,2026-07-03,East,Home,173.22,4.99,450370.16,40533.31,2600.0,0.3304,0.0,4954.07,94,2026-07-04T02:00:00+05:30
ERP-O-002206,2026-07-03,West,Apparel,410.74,16.27,595568.75,,1450.0,0.3421,0.0,6551.26,222,2026-07-04T02:00:00+05:30
ERP-O-002207,2026-07-03,West,Electronics,226.93,4.9,2019660.11,141376.21,8900.0,0.3295,0.0,22216.26,123,2026-07-04T02:00:00+05:30
ERP-O-002208,2026-07-03,West,Home,199.32,5.74,518235.13,46641.16,2600.0,0.3271,0.0,5700.59,108,2026-07-04T02:00:00+05:30
ERP-O-002209,2026-07-04,North,Apparel,639.87,25.34,927808.3,102058.91,1450.0,0.3236,0.0,10205.89,346,2026-07-05T02:00:00+05:30
ERP-O-002210,2026-07-04,North,Electronics,367.57,7.94,3271394.56,228997.62,8900.0,0.3693,0.0,35985.34,199,2026-07-05T02:00:00+05:30
ERP-O-002211,2026-07-04,North,Home,327.28,9.43,850927.12,76583.44,2600.0,0.3572,0.0,9360.2,177,2026-07-05T02:00:00+05:30
ERP-O-002212,2026-07-04,South,Apparel,536.47,21.24,777887.75,85567.65,1450.0,0.3564,0.0,8556.77,290,2026-07-05T02:00:00+05:30
ERP-O-002213,2026-07-04,South,Electronics,299.91,6.48,2669183.13,186842.82,8900.0,0.3485,0.0,29361.01,162,2026-07-05T02:00:00+05:30
ERP-O-002214,2026-07-04,South,Home,292.48,8.42,760437.8,68439.4,2600.0,0.34,0.0,8364.82,158,2026-07-05T02:00:00+05:30
ERP-O-002215,2026-07-04,East,Apparel,365.43,14.47,529867.19,58285.39,1450.0,0.3239,0.0,5828.54,198,2026-07-05T02:00:00+05:30
ERP-O-002216,2026-07-04,East,Electronics,224.23,4.84,1995651.81,139695.63,8900.0,0.3632,0.0,21952.17,121,2026-07-05T02:00:00+05:30
ERP-O-002217,2026-07-04,East,Home,197.02,5.67,512241.85,46101.77,2600.0,0.3413,0.0,5634.66,106,2026-07-05T02:00:00+05:30
ERP-O-002218,2026-07-04,West,Apparel,473.18,18.74,686104.77,75471.52,1450.0,0.3399,0.0,7547.15,256,2026-07-05T02:00:00+05:30
ERP-O-002219,2026-07-04,West,Electronics,270.61,5.85,2408399.43,168587.96,8900.0,0.3595,0.0,26492.39,146,2026-07-05T02:00:00+05:30
ERP-O-002220,2026-07-04,West,Home,245.58,7.07,638516.79,57466.51,2600.0,0.3642,0.0,7023.68,133,2026-07-05T02:00:00+05:30
ERP-O-002221,2026-07-05,North,Apparel,644.24,25.51,934145.49,102756.0,1450.0,0.3298,0.0,10275.6,348,2026-07-06T02:00:00+05:30
ERP-O-002222,2026-07-05,North,Electronics,377.89,8.16,3363262.34,235428.36,8900.0,0.3393,0.0,36995.89,204,2026-07-06T02:00:00+05:30
ERP-O-002223,2026-07-05,North,Home,335.04,9.65,871098.98,78398.91,2600.0,0.3536,0.0,9582.09,181,2026-07-06T02:00:00+05:30
ERP-O-002224,2026-07-05,South,Apparel,565.47,22.39,819933.25,90192.66,1450.0,0.3291,0.0,9019.27,306,2026-07-06T02:00:00+05:30
ERP-O-002225,2026-07-05,South,Electronics,307.64,6.65,2738034.34,191662.4,8900.0,0.3759,0.0,30118.38,166,2026-07-06T02:00:00+05:30
ERP-O-002226,2026-07-05,South,Home,289.49,8.34,752670.94,67740.38,2600.0,0.3536,0.0,8279.38,156,2026-07-06T02:00:00+05:30
ERP-O-002227,2026-07-05,East,Apparel,376.63,14.91,546116.71,60072.84,1450.0,0.3648,0.0,6007.28,204,2026-07-06T02:00:00+05:30
ERP-O-002228,2026-07-05,East,Electronics,222.71,4.81,1982134.42,138749.41,8900.0,0.3136,0.0,21803.48,120,2026-07-06T02:00:00+05:30
ERP-O-002229,2026-07-05,East,Home,199.51,5.75,518737.87,46686.41,2600.0,0.3797,0.0,5706.12,108,2026-07-06T02:00:00+05:30
ERP-O-002230,2026-07-05,West,Apparel,491.55,19.47,712740.67,78401.47,1450.0,0.3466,0.0,7840.15,266,2026-07-06T02:00:00+05:30
ERP-O-002231,2026-07-05,West,Electronics,297.28,6.42,2645766.73,185203.67,8900.0,0.3681,0.0,29103.43,161,2026-07-06T02:00:00+05:30
ERP-O-002232,2026-07-05,West,Home,264.81,7.63,688515.06,61966.36,2600.0,0.3599,0.0,7573.67,143,2026-07-06T02:00:00+05:30
ERP-O-002233,2026-07-06,North,Apparel,533.27,21.12,773243.37,85056.77,1450.0,0.3168,0.0,8505.68,288,2026-07-07T02:00:00+05:30
ERP-O-002234,2026-07-06,North,Electronics,285.4,6.16,2540058.35,177804.08,8900.0,0.3506,0.0,27940.64,154,2026-07-07T02:00:00+05:30
ERP-O-002235,2026-07-06,North,Home,264.1,7.61,686659.17,61799.33,2600.0,0.3608,0.0,7553.25,143,2026-07-07T02:00:00+05:30
ERP-O-002236,2026-07-06,South,Apparel,429.61,17.01,622927.7,68522.05,1450.0,0.3312,0.0,6852.2,232,2026-07-07T02:00:00+05:30
ERP-O-002237,2026-07-06,South,Electronics,257.88,5.57,2295121.42,160658.5,8900.0,0.3146,0.0,25246.34,139,2026-07-07T02:00:00+05:30
ERP-O-002238,2026-07-06,South,Home,250.32,7.21,650820.91,58573.88,2600.0,0.3208,0.0,7159.03,135,2026-07-07T02:00:00+05:30
ERP-O-002239,2026-07-06,East,Apparel,318.99,12.63,462535.29,50878.88,1450.0,0.3924,0.0,5087.89,172,2026-07-07T02:00:00+05:30
ERP-O-002240,2026-07-06,East,Electronics,181.75,3.93,1617531.98,113227.24,8900.0,0.357,0.0,17792.85,98,2026-07-07T02:00:00+05:30
ERP-O-002241,2026-07-06,East,Home,161.26,4.64,419285.33,37735.68,2600.0,0.3016,0.0,4612.14,87,2026-07-07T02:00:00+05:30
ERP-O-002242,2026-07-06,West,Apparel,428.17,16.96,620842.28,68292.65,1450.0,0.3532,0.0,6829.27,231,2026-07-07T02:00:00+05:30
ERP-O-002243,2026-07-06,West,Electronics,238.5,5.15,2122664.72,148586.53,8900.0,0.3179,0.0,23349.31,129,2026-07-07T02:00:00+05:30
ERP-O-002244,2026-07-06,West,Home,215.84,6.22,561180.67,50506.26,2600.0,0.3189,0.0,6172.99,117,2026-07-07T02:00:00+05:30
ERP-O-002245,2026-07-07,North,Apparel,530.89,21.02,769787.46,84676.62,1450.0,0.3299,0.0,8467.66,287,2026-07-08T02:00:00+05:30
ERP-O-002246,2026-07-07,North,Electronics,311.58,6.73,2773072.32,194115.06,8900.0,0.3166,0.0,30503.8,168,2026-07-08T02:00:00+05:30
ERP-O-002247,2026-07-07,North,Home,273.75,7.88,711758.06,64058.23,2600.0,0.3399,0.0,7829.34,148,2026-07-08T02:00:00+05:30
ERP-O-002248,2026-07-07,South,Apparel,463.34,18.35,671839.4,73902.33,1450.0,0.3316,0.0,7390.23,250,2026-07-08T02:00:00+05:30
ERP-O-002249,2026-07-07,South,Electronics,268.06,5.79,2385725.34,167000.77,8900.0,0.3671,0.0,26242.98,145,2026-07-08T02:00:00+05:30
ERP-O-002250,2026-07-07,South,Home,230.65,6.64,599689.57,53972.06,2600.0,0.3313,0.0,6596.59,125,2026-07-08T02:00:00+05:30
ERP-O-002251,2026-07-07,East,Apparel,326.08,12.91,472811.11,52009.22,1450.0,0.3546,0.0,5200.92,176,2026-07-08T02:00:00+05:30
ERP-O-002252,2026-07-07,East,Electronics,190.39,4.11,1694467.78,118612.74,8900.0,0.3108,0.0,18639.15,103,2026-07-08T02:00:00+05:30
ERP-O-002253,2026-07-07,East,Home,161.41,4.65,419674.2,37770.68,2600.0,0.3492,0.0,4616.42,87,2026-07-08T02:00:00+05:30
ERP-O-002254,2026-07-07,West,Apparel,413.9,16.39,600158.44,66017.43,1450.0,0.346,0.0,6601.74,224,2026-07-08T02:00:00+05:30
ERP-O-002255,2026-07-07,West,Electronics,242.53,5.24,2158506.96,151095.49,8900.0,0.3105,0.0,23743.58,131,2026-07-08T02:00:00+05:30
ERP-O-002256,2026-07-07,West,Home,202.28,5.83,525932.16,47333.89,2600.0,0.3222,0.0,5785.25,109,2026-07-08T02:00:00+05:30
ERP-O-002257,2026-07-08,North,Apparel,528.65,20.93,766537.86,84319.16,1450.0,0.3503,0.0,8431.92,286,2026-07-09T02:00:00+05:30
ERP-O-002258,2026-07-08,North,Electronics,291.17,6.29,2591382.42,181396.77,8900.0,0.3139,0.0,28505.21,157,2026-07-09T02:00:00+05:30
ERP-O-002259,2026-07-08,North,Home,287.46,8.28,747386.57,67264.79,2600.0,0.3568,0.0,8221.25,155,2026-07-09T02:00:00+05:30
ERP-O-002260,2026-07-08,South,Apparel,435.47,17.24,631437.32,69458.1,1450.0,0.3176,0.0,6945.81,235,2026-07-09T02:00:00+05:30
ERP-O-002261,2026-07-08,South,Electronics,254.6,5.5,2265917.06,158614.19,8900.0,0.316,0.0,24925.09,138,2026-07-09T02:00:00+05:30
ERP-O-002262,2026-07-08,South,Home,250.59,7.22,651543.82,58638.94,2600.0,0.3901,0.0,7166.98,135,2026-07-09T02:00:00+05:30
ERP-O-002263,2026-07-08,East,Apparel,316.37,12.53,458732.56,50460.58,1450.0,0.3536,0.0,5046.06,171,2026-07-09T02:00:00+05:30
ERP-O-002264,2026-07-08,East,Electronics,193.49,4.18,1722098.01,120546.86,8900.0,0.3085,0.0,18943.08,105,2026-07-09T02:00:00+05:30
ERP-O-002265,2026-07-08,East,Home,166.44,4.79,432733.81,38946.04,2600.0,0.3385,0.0,4760.07,90,2026-07-09T02:00:00+05:30
ERP-O-002266,2026-07-08,West,Apparel,419.85,16.63,608780.98,66965.91,1450.0,0.3357,0.0,6696.59,227,2026-07-09T02:00:00+05:30
ERP-O-002267,2026-07-08,West,Electronics,247.57,5.35,2203387.28,154237.11,8900.0,0.3622,0.0,24237.26,134,2026-07-09T02:00:00+05:30
ERP-O-002268,2026-07-08,West,Home,207.42,5.97,539289.26,48536.03,2600.0,0.3351,0.0,5932.18,112,2026-07-09T02:00:00+05:30
ERP-O-002269,2026-07-09,North,Apparel,561.3,22.23,813879.93,89526.79,1450.0,0.3233,0.0,8952.68,303,2026-07-10T02:00:00+05:30
ERP-O-002270,2026-07-09,North,Electronics,316.09,6.83,2813165.76,196921.6,8900.0,0.3011,0.0,30944.82,171,2026-07-10T02:00:00+05:30
ERP-O-002271,2026-07-09,North,Home,286.89,8.26,745922.03,67132.98,2600.0,0.3398,0.0,8205.14,155,2026-07-10T02:00:00+05:30
ERP-O-002272,2026-07-09,South,Apparel,446.3,17.67,647128.1,71184.09,1450.0,0.3399,0.0,7118.41,241,2026-07-10T02:00:00+05:30
ERP-O-002273,2026-07-09,South,Electronics,247.75,5.35,2204965.85,154347.61,8900.0,0.3642,0.0,24254.62,134,2026-07-10T02:00:00+05:30
ERP-O-002274,2026-07-09,South,Home,240.85,6.94,626203.77,56358.34,2600.0,0.3656,0.0,6888.24,130,2026-07-10T02:00:00+05:30
ERP-O-002275,2026-07-09,East,Apparel,329.42,13.04,477652.83,52541.81,1450.0,0.3677,0.0,5254.18,178,2026-07-10T02:00:00+05:30
ERP-O-002276,2026-07-09,East,Electronics,183.04,3.95,1629093.39,114036.54,8900.0,0.3359,0.0,17920.03,99,2026-07-10T02:00:00+05:30
ERP-O-002277,2026-07-09,East,Home,162.27,4.67,421911.18,37972.01,2600.0,0.3378,0.0,4641.02,88,2026-07-10T02:00:00+05:30
ERP-O-002278,2026-07-09,West,Apparel,395.48,15.66,573446.57,63079.12,1450.0,0.3461,0.0,6307.91,214,2026-07-10T02:00:00+05:30
ERP-O-002279,2026-07-09,West,Electronics,237.93,5.14,2117596.74,148231.77,8900.0,0.3416,0.0,23293.56,129,2026-07-10T02:00:00+05:30
ERP-O-002280,2026-07-09,West,Home,211.84,6.1,550789.26,49571.03,2600.0,0.3396,0.0,6058.68,115,2026-07-10T02:00:00+05:30
ERP-O-002281,2026-07-10,North,Apparel,545.88,21.62,791530.21,87068.32,1450.0,0.3202,0.0,8706.83,295,2026-07-11T02:00:00+05:30
ERP-O-002282,2026-07-10,North,Electronics,294.21,6.35,2618467.98,183292.76,8900.0,0.3316,0.0,28803.15,159,2026-07-11T02:00:00+05:30
ERP-O-002283,2026-07-10,North,Home,283.04,8.15,735905.2,66231.47,2600.0,0.3075,0.0,8094.96,153,2026-07-11T02:00:00+05:30
ERP-O-002284,2026-07-10,South,Apparel,428.93,16.99,621947.92,68414.27,1450.0,0.3785,0.0,6841.43,232,2026-07-11T02:00:00+05:30
ERP-O-002285,2026-07-10,South,Electronics,253.11,5.47,2252660.98,157686.27,8900.0,0.3391,0.0,24779.27,137,2026-07-11T02:00:00+05:30
ERP-O-002286,2026-07-10,South,Home,247.63,7.13,643837.72,57945.39,2600.0,0.3822,0.0,7082.21,134,2026-07-11T02:00:00+05:30
ERP-O-002287,2026-07-10,East,Apparel,339.03,13.43,491590.81,54074.99,1450.0,0.3688,0.0,5407.5,183,2026-07-11T02:00:00+05:30
ERP-O-002288,2026-07-10,East,Electronics,177.18,3.83,1576880.09,110381.61,8900.0,0.3314,0.0,17345.68,96,2026-07-11T02:00:00+05:30
ERP-O-002289,2026-07-10,East,Home,162.76,4.69,423165.06,38084.86,2600.0,0.3407,0.0,4654.82,88,2026-07-11T02:00:00+05:30
ERP-O-002290,2026-07-10,West,Apparel,425.74,16.86,617316.54,67904.82,1450.0,0.3468,0.0,6790.48,230,2026-07-11T02:00:00+05:30
ERP-O-002291,2026-07-10,West,Electronics,255.43,5.52,2273292.89,159130.5,8900.0,0.3414,0.0,25006.22,138,2026-07-11T02:00:00+05:30
ERP-O-002292,2026-07-10,West,Home,215.62,6.21,560600.52,50454.05,2600.0,0.3255,0.0,6166.61,117,2026-07-11T02:00:00+05:30
ERP-O-002293,2026-07-11,North,Apparel,660.57,26.16,957823.77,105360.61,1450.0,0.3358,0.0,10536.06,357,2026-07-12T02:00:00+05:30
ERP-O-002294,2026-07-11,North,Electronics,380.42,8.22,3385744.76,237002.13,8900.0,0.3156,0.0,37243.19,206,2026-07-12T02:00:00+05:30
ERP-O-002295,2026-07-11,North,Home,302.92,8.72,787586.6,70882.79,2600.0,0.3591,0.0,8663.45,164,2026-07-12T02:00:00+05:30
ERP-O-002296,2026-07-11,South,Apparel,516.72,20.46,749249.0,82417.39,1450.0,0.3439,0.0,8241.74,279,2026-07-12T02:00:00+05:30
ERP-O-002297,2026-07-11,South,Electronics,328.89,7.1,2927109.78,204897.68,8900.0,0.3232,0.0,32198.21,178,2026-07-12T02:00:00+05:30
ERP-O-002298,2026-07-11,South,Home,268.42,7.73,697887.89,62809.91,2600.0,0.3542,0.0,7676.77,145,2026-07-12T02:00:00+05:30
ERP-O-002299,2026-07-11,East,Apparel,359.78,14.25,521682.11,57385.03,1450.0,0.3463,0.0,5738.5,194,2026-07-12T02:00:00+05:30
ERP-O-002300,2026-07-11,East,Electronics,210.07,4.54,1869624.88,130873.74,8900.0,0.3205,0.0,20565.87,114,2026-07-12T02:00:00+05:30
ERP-O-002301,2026-07-11,East,Home,195.76,5.64,508966.32,45806.97,2600.0,0.3635,0.0,5598.63,106,2026-07-12T02:00:00+05:30
ERP-O-002302,2026-07-11,West,Apparel,489.39,19.38,709616.68,78057.83,1450.0,0.3245,0.0,7805.78,265,2026-07-12T02:00:00+05:30
ERP-O-002303,2026-07-11,West,Electronics,280.47,6.06,2496186.58,174733.06,8900.0,0.3536,0.0,27458.05,152,2026-07-12T02:00:00+05:30
ERP-O-002304,2026-07-11,West,Home,240.81,6.94,626115.56,56350.4,2600.0,0.325,0.0,6887.27,130,2026-07-12T02:00:00+05:30
ERP-O-002305,2026-07-12,North,Apparel,597.57,23.66,866479.54,95312.75,1450.0,0.3083,0.0,9531.27,323,2026-07-13T02:00:00+05:30
ERP-O-002306,2026-07-12,North,Electronics,365.08,7.89,3249172.54,227442.08,8900.0,0.3368,0.0,35740.9,197,2026-07-13T02:00:00+05:30
ERP-O-002307,2026-07-12,North,Home,327.74,9.44,852120.21,76690.82,2600.0,0.3502,0.0,9373.32,177,2026-07-13T02:00:00+05:30
ERP-O-002308,2026-07-12,South,Apparel,505.33,20.01,732735.53,80600.91,1450.0,0.3421,0.0,8060.09,273,2026-07-13T02:00:00+05:30
ERP-O-002309,2026-07-12,South,Electronics,318.42,6.88,2833938.7,198375.71,8900.0,0.3567,0.0,31173.33,172,2026-07-13T02:00:00+05:30
ERP-O-002310,2026-07-12,South,Home,279.29,8.04,726155.5,65353.99,2600.0,0.3826,0.0,7987.71,151,2026-07-13T02:00:00+05:30
ERP-O-002311,2026-07-12,East,Apparel,368.7,14.6,534614.05,58807.55,1450.0,0.3419,0.0,5880.75,199,2026-07-13T02:00:00+05:30
ERP-O-002312,2026-07-12,East,Electronics,201.88,4.36,1796764.69,125773.53,8900.0,0.3484,0.0,19764.41,109,2026-07-13T02:00:00+05:30
ERP-O-002313,2026-07-12,East,Home,200.52,5.78,521356.67,46922.1,2600.0,0.3037,0.0,5734.92,108,2026-07-13T02:00:00+05:30
ERP-O-002314,2026-07-12,West,Apparel,470.35,18.63,682002.58,75020.28,1450.0,0.3552,0.0,7502.03,254,2026-07-13T02:00:00+05:30
ERP-O-002315,2026-07-12,West,Electronics,296.02,6.39,2634581.34,184420.69,8900.0,0.3458,0.0,28980.39,160,2026-07-13T02:00:00+05:30
ERP-O-002316,2026-07-12,West,Home,253.79,7.31,659841.73,59385.76,2600.0,0.3393,0.0,7258.26,137,2026-07-13T02:00:00+05:30
ERP-O-002317,2026-07-13,North,Apparel,572.0,22.65,829403.36,91234.37,1450.0,0.3422,0.0,9123.44,309,2026-07-14T02:00:00+05:30
ERP-O-002318,2026-07-13,North,Electronics,325.44,7.03,2896439.49,202750.76,8900.0,0.3334,0.0,31860.83,176,2026-07-14T02:00:00+05:30
ERP-O-002319,2026-07-13,North,Home,268.41,7.73,697859.16,62807.32,2600.0,0.3585,0.0,7676.45,145,2026-07-14T02:00:00+05:30
ERP-O-002320,2026-07-13,South,Apparel,430.8,17.06,624654.04,68711.94,1450.0,0.3345,0.0,6871.19,233,2026-07-14T02:00:00+05:30
ERP-O-002321,2026-07-13,South,Electronics,253.44,5.47,2255616.14,157893.13,8900.0,0.338,0.0,24811.78,137,2026-07-14T02:00:00+05:30
ERP-O-002322,2026-07-13,South,Home,229.22,6.6,595965.98,53636.94,2600.0,0.3531,0.0,6555.63,124,2026-07-14T02:00:00+05:30
ERP-O-002323,2026-07-13,East,Apparel,330.42,13.08,479103.22,52701.35,1450.0,0.3201,0.0,5270.14,179,2026-07-14T02:00:00+05:30
ERP-O-002324,2026-07-13,East,Electronics,173.72,3.75,1546131.58,108229.21,8900.0,0.3365,0.0,17007.45,94,2026-07-14T02:00:00+05:30
ERP-O-002325,2026-07-13,East,Home,166.38,4.79,432596.21,38933.66,2600.0,0.3182,0.0,4758.56,90,2026-07-14T02:00:00+05:30
ERP-O-002326,2026-07-13,West,Apparel,398.38,15.78,577656.39,63542.2,1450.0,0.3503,0.0,6354.22,215,2026-07-14T02:00:00+05:30
ERP-O-002327,2026-07-13,West,Electronics,255.01,5.51,2269611.56,158872.81,8900.0,0.3272,0.0,24965.73,138,2026-07-14T02:00:00+05:30
ERP-O-002328,2026-07-13,West,Home,214.86,6.19,558630.82,50276.77,2600.0,0.2862,0.0,6144.94,116,2026-07-14T02:00:00+05:30
ERP-O-002329,2026-07-14,North,Apparel,557.43,22.07,808275.72,88910.33,1450.0,0.3643,0.0,8891.03,301,2026-07-15T02:00:00+05:30
ERP-O-002330,2026-07-14,North,Electronics,303.76,6.56,2703470.2,189242.91,8900.0,0.3025,0.0,29738.17,164,2026-07-15T02:00:00+05:30
ERP-O-002331,2026-07-14,North,Home,264.58,7.62,687906.26,61911.56,2600.0,0.3536,0.0,7566.97,143,2026-07-15T02:00:00+05:30
ERP-O-002332,2026-07-14,South,Apparel,432.9,17.14,627701.3,69047.14,1450.0,0.3021,0.0,6904.71,234,2026-07-15T02:00:00+05:30
ERP-O-002333,2026-07-14,South,Electronics,246.01,5.31,2189525.6,153266.79,8900.0,0.3246,0.0,24084.78,133,2026-07-15T02:00:00+05:30
ERP-O-002334,2026-07-14,South,Home,257.54,7.42,669601.92,60264.17,2600.0,0.3241,0.0,7365.62,139,2026-07-15T02:00:00+05:30
ERP-O-002335,2026-07-14,East,Apparel,317.87,12.59,460912.45,50700.37,1450.0,0.336,0.0,5070.04,172,2026-07-15T02:00:00+05:30
ERP-O-002336,2026-07-14,East,Electronics,168.61,3.64,1500669.04,105046.83,8900.0,0.3636,0.0,16507.36,91,2026-07-15T02:00:00+05:30
ERP-O-002337,2026-07-14,East,Home,167.95,4.84,436677.18,39300.95,2600.0,0.3346,0.0,4803.45,91,2026-07-15T02:00:00+05:30
ERP-O-002338,2026-07-14,West,Apparel,407.63,16.14,591059.9,65016.59,1450.0,0.3385,0.0,6501.66,220,2026-07-15T02:00:00+05:30
ERP-O-002339,2026-07-14,West,Electronics,230.22,4.97,2048979.29,143428.55,8900.0,0.3332,0.0,22538.77,124,2026-07-15T02:00:00+05:30
ERP-O-002340,2026-07-14,West,Home,209.95,6.05,545863.26,49127.69,2600.0,0.3157,0.0,6004.5,113,2026-07-15T02:00:00+05:30
ERP-O-002341,2026-07-15,North,Apparel,550.71,21.81,798526.37,87837.9,1450.0,0.3815,0.0,8783.79,298,2026-07-16T02:00:00+05:30
ERP-O-002342,2026-07-15,North,Electronics,331.75,7.17,2952555.82,206678.91,8900.0,0.316,0.0,32478.11,179,2026-07-16T02:00:00+05:30
ERP-O-002343,2026-07-15,North,Home,259.11,7.46,673677.25,60630.95,2600.0,0.3311,0.0,7410.45,140,2026-07-16T02:00:00+05:30
ERP-O-002344,2026-07-15,South,Apparel,440.73,17.45,639056.79,70296.25,1450.0,0.3161,0.0,7029.62,238,2026-07-16T02:00:00+05:30
ERP-O-002345,2026-07-15,South,Electronics,275.94,5.96,2455895.97,171912.72,8900.0,0.3489,0.0,27014.86,149,2026-07-16T02:00:00+05:30
ERP-O-002346,2026-07-15,South,Home,241.33,6.95,627456.62,56471.1,2600.0,0.3538,0.0,6902.02,130,2026-07-16T02:00:00+05:30
ERP-O-002347,2026-07-15,East,Apparel,299.01,11.84,433563.57,47691.99,1450.0,0.3281,0.0,4769.2,162,2026-07-16T02:00:00+05:30
ERP-O-002348,2026-07-15,East,Electronics,159.26,3.44,1417406.25,99218.44,8900.0,0.35,0.0,15591.47,86,2026-07-16T02:00:00+05:30
ERP-O-002349,2026-07-15,East,Home,170.96,4.92,444486.9,40003.82,2600.0,0.3302,0.0,4889.36,92,2026-07-16T02:00:00+05:30
ERP-O-002350,2026-07-15,West,Apparel,383.44,15.18,555990.04,61158.9,1450.0,0.3156,0.0,6115.89,207,2026-07-16T02:00:00+05:30
ERP-O-002351,2026-07-15,West,Electronics,233.44,5.04,2077599.68,145431.98,8900.0,0.3831,0.0,22853.6,126,2026-07-16T02:00:00+05:30
ERP-O-002352,2026-07-15,West,Home,218.52,6.29,568145.23,51133.07,2600.0,0.3059,0.0,6249.6,118,2026-07-16T02:00:00+05:30
ERP-O-002353,2026-07-16,North,Apparel,527.7,20.9,765169.44,84168.64,1450.0,0.3221,0.0,8416.86,285,2026-07-17T02:00:00+05:30
ERP-O-002354,2026-07-16,North,Electronics,304.32,6.57,2708453.93,189591.77,8900.0,0.3636,0.0,29792.99,164,2026-07-17T02:00:00+05:30
ERP-O-002355,2026-07-16,North,Home,271.49,7.82,705881.77,63529.36,2600.0,0.3475,0.0,7764.7,147,2026-07-17T02:00:00+05:30
ERP-O-002356,2026-07-16,South,Apparel,474.0,18.77,687302.77,75603.3,1450.0,0.3529,0.0,7560.33,256,2026-07-17T02:00:00+05:30
ERP-O-002357,2026-07-16,South,Electronics,266.5,5.76,2371808.28,166026.58,8900.0,0.3864,0.0,26089.89,144,2026-07-17T02:00:00+05:30
ERP-O-002358,2026-07-16,South,Home,243.59,7.02,633338.08,57000.43,2600.0,0.3146,0.0,6966.72,132,2026-07-17T02:00:00+05:30
ERP-O-002359,2026-07-16,East,Apparel,317.02,12.55,459684.57,50565.3,1450.0,0.3553,0.0,5056.53,171,2026-07-17T02:00:00+05:30
ERP-O-002360,2026-07-16,East,Electronics,175.81,3.8,1564741.61,109531.91,8900.0,0.3444,0.0,17212.16,95,2026-07-17T02:00:00+05:30
ERP-O-002361,2026-07-16,East,Home,166.59,4.8,433122.48,38981.02,2600.0,0.3599,0.0,4764.35,90,2026-07-17T02:00:00+05:30
ERP-O-002362,2026-07-16,West,Apparel,383.39,15.18,555912.07,61150.33,1450.0,0.3147,0.0,6115.03,207,2026-07-17T02:00:00+05:30
ERP-O-002363,2026-07-16,West,Electronics,230.15,4.97,2048300.94,143381.07,8900.0,0.3668,0.0,22531.31,124,2026-07-17T02:00:00+05:30
ERP-O-002364,2026-07-16,West,Home,204.17,5.88,530850.29,,2600.0,0.3376,0.0,5839.35,110,2026-07-17T02:00:00+05:30
ERP-O-002365,2026-07-17,North,Apparel,557.26,22.07,808029.73,88883.27,1450.0,0.3469,0.0,8888.33,301,2026-07-18T02:00:00+05:30
ERP-O-002366,2026-07-17,North,Electronics,298.22,6.44,2654185.77,185793.0,8900.0,0.3446,0.0,29196.04,161,2026-07-18T02:00:00+05:30
ERP-O-002367,2026-07-17,North,Home,267.26,7.7,694870.86,62538.38,2600.0,0.3299,0.0,7643.58,144,2026-07-18T02:00:00+05:30
ERP-O-002368,2026-07-17,South,Apparel,464.28,18.39,673212.96,74053.43,1450.0,0.371,0.0,7405.34,251,2026-07-18T02:00:00+05:30
ERP-O-002369,2026-07-17,South,Electronics,255.29,5.51,2272123.3,159048.63,8900.0,0.3547,0.0,24993.36,138,2026-07-18T02:00:00+05:30
ERP-O-002370,2026-07-17,South,Home,234.55,6.76,609833.35,54885.0,2600.0,0.368,0.0,6708.17,127,2026-07-18T02:00:00+05:30
ERP-O-002371,2026-07-17,East,Apparel,313.52,12.42,454604.51,50006.5,1450.0,0.3653,0.0,5000.65,169,2026-07-18T02:00:00+05:30
ERP-O-002372,2026-07-17,East,Electronics,179.4,3.88,1596657.72,111766.04,8900.0,0.3379,0.0,17563.23,97,2026-07-18T02:00:00+05:30
ERP-O-002373,2026-07-17,East,Home,181.79,5.24,472648.58,42538.37,2600.0,0.34,0.0,5199.13,98,2026-07-18T02:00:00+05:30
ERP-O-002374,2026-07-17,West,Apparel,399.93,15.84,579892.17,63788.14,1450.0,0.3341,0.0,6378.81,216,2026-07-18T02:00:00+05:30
ERP-O-002375,2026-07-17,West,Electronics,255.56,5.52,2274512.67,159215.89,8900.0,0.3188,0.0,25019.64,138,2026-07-18T02:00:00+05:30
ERP-O-002376,2026-07-17,West,Home,206.92,5.96,537991.68,48419.25,2600.0,0.3545,0.0,5917.91,112,2026-07-18T02:00:00+05:30
ERP-O-002377,2026-07-18,North,Apparel,621.56,24.61,901262.13,99138.83,1450.0,0.3397,0.0,9913.88,336,2026-07-19T02:00:00+05:30
ERP-O-002378,2026-07-18,North,Electronics,366.1,7.91,3258283.31,228079.83,8900.0,0.3535,0.0,35841.12,198,2026-07-19T02:00:00+05:30
ERP-O-002379,2026-07-18,North,Home,306.01,8.81,795619.34,71605.74,2600.0,0.3554,0.0,8751.81,165,2026-07-19T02:00:00+05:30
ERP-O-002380,2026-07-18,South,Apparel,489.02,19.37,709077.25,77998.5,1450.0,0.3551,0.0,7799.85,264,2026-07-19T02:00:00+05:30
