source_row_id,date,region,product_line,refunds,refund_liability_inr,ingested_at
ERP-R-002132,2026-06-27,East,Electronics,63950.75,72903.86,2026-06-28T02:00:00+05:30
ERP-R-002133,2026-06-27,East,Home,21560.22,24578.66,2026-06-28T02:00:00+05:30
ERP-R-002134,2026-06-27,West,Apparel,37871.18,43173.15,2026-06-28T02:00:00+05:30
ERP-R-002135,2026-06-27,West,Electronics,80209.26,91438.55,2026-06-28T02:00:00+05:30
ERP-R-002136,2026-06-27,West,Home,27658.99,31531.25,2026-06-28T02:00:00+05:30
ERP-R-002137,2026-06-28,North,Apparel,51854.17,59113.75,2026-06-29T02:00:00+05:30
ERP-R-002138,2026-06-28,North,Electronics,100452.28,114515.6,2026-06-29T02:00:00+05:30
ERP-R-002139,2026-06-28,North,Home,34153.93,38935.48,2026-06-29T02:00:00+05:30
ERP-R-002140,2026-06-28,South,Apparel,40385.32,46039.27,2026-06-29T02:00:00+05:30
ERP-R-002141,2026-06-28,South,Electronics,83708.65,95427.86,2026-06-29T02:00:00+05:30
ERP-R-002142,2026-06-28,South,Home,28750.61,32775.69,2026-06-29T02:00:00+05:30
ERP-R-002143,2026-06-28,East,Apparel,28924.1,32973.47,2026-06-29T02:00:00+05:30
ERP-R-002144,2026-06-28,East,Electronics,57670.8,65744.71,2026-06-29T02:00:00+05:30
ERP-R-002145,2026-06-28,East,Home,19175.63,21860.21,2026-06-29T02:00:00+05:30
ERP-R-002146,2026-06-28,West,Apparel,38880.24,44323.47,2026-06-29T02:00:00+05:30
ERP-R-002147,2026-06-28,West,Electronics,79006.27,90067.15,2026-06-29T02:00:00+05:30
ERP-R-002148,2026-06-28,West,Home,25834.64,29451.49,2026-06-29T02:00:00+05:30
ERP-R-002149,2026-06-29,North,Apparel,42528.01,48481.94,2026-06-30T02:00:00+05:30
ERP-R-002150,2026-06-29,North,Electronics,82064.84,93553.92,2026-06-30T02:00:00+05:30
ERP-R-002151,2026-06-29,North,Home,27820.44,31715.3,2026-06-30T02:00:00+05:30
ERP-R-002152,2026-06-29,South,Apparel,36047.7,41094.38,2026-06-30T02:00:00+05:30
ERP-R-002153,2026-06-29,South,Electronics,70184.83,80010.71,2026-06-30T02:00:00+05:30
ERP-R-002154,2026-06-29,South,Home,26660.74,30393.25,2026-06-30T02:00:00+05:30
ERP-R-002155,2026-06-29,East,Apparel,23915.23,27263.36,2026-06-30T02:00:00+05:30
ERP-R-002156,2026-06-29,East,Electronics,47864.07,54565.04,2026-06-30T02:00:00+05:30
ERP-R-002157,2026-06-29,East,Home,16912.83,19280.63,2026-06-30T02:00:00+05:30
ERP-R-002158,2026-06-29,West,Apparel,31452.79,35856.19,2026-06-30T02:00:00+05:30
ERP-R-002159,2026-06-29,West,Electronics,65542.37,74718.3,2026-06-30T02:00:00+05:30
ERP-R-002160,2026-06-29,West,Home,23165.75,26408.96,2026-06-30T02:00:00+05:30
ERP-R-002161,2026-06-30,North,Apparel,43392.16,49467.07,2026-07-01T02:00:00+05:30
ERP-R-002162,2026-06-30,North,Electronics,89024.75,101488.21,2026-07-01T02:00:00+05:30
ERP-R-002163,2026-06-30,North,Home,27581.77,31443.21,2026-07-01T02:00:00+05:30
ERP-R-002164,2026-06-30,South,Apparel,37961.09,43275.65,2026-07-01T02:00:00+05:30
ERP-R-002165,2026-06-30,South,Electronics,68688.42,78304.8,2026-07-01T02:00:00+05:30
ERP-R-002166,2026-06-30,South,Home,25255.86,28791.68,2026-07-01T02:00:00+05:30
ERP-R-002167,2026-06-30,East,Apparel,25110.34,28625.79,2026-07-01T02:00:00+05:30
ERP-R-002168,2026-06-30,East,Electronics,44723.59,50984.9,2026-07-01T02:00:00+05:30
ERP-R-002169,2026-06-30,East,Home,17454.63,19898.28,2026-07-01T02:00:00+05:30
ERP-R-002170,2026-06-30,West,Apparel,30480.05,34747.26,2026-07-01T02:00:00+05:30
ERP-R-002171,2026-06-30,West,Electronics,68478.78,78065.81,2026-07-01T02:00:00+05:30
ERP-R-002172,2026-06-30,West,Home,22958.49,26172.67,2026-07-01T02:00:00+05:30
ERP-R-002173,2026-07-01,North,Apparel,44191.79,50378.64,2026-07-02T02:00:00+05:30
ERP-R-002174,2026-07-01,North,Electronics,83171.89,94815.95,2026-07-02T02:00:00+05:30
ERP-R-002175,2026-07-01,North,Home,26796.24,30547.72,2026-07-02T02:00:00+05:30
ERP-R-002176,2026-07-01,South,Apparel,35776.66,40785.4,2026-07-02T02:00:00+05:30
ERP-R-002177,2026-07-01,South,Electronics,67048.92,76435.77,2026-07-02T02:00:00+05:30
ERP-R-002178,2026-07-01,South,Home,26777.9,30526.8,2026-07-02T02:00:00+05:30
ERP-R-002179,2026-07-01,East,Apparel,25169.17,28692.85,2026-07-02T02:00:00+05:30
ERP-R-002180,2026-07-01,East,Electronics,47517.86,54170.36,2026-07-02T02:00:00+05:30
ERP-R-002181,2026-07-01,East,Home,16725.75,19067.35,2026-07-02T02:00:00+05:30
ERP-R-002182,2026-07-01,West,Apparel,33350.3,38019.34,2026-07-02T02:00:00+05:30
ERP-R-002183,2026-07-01,West,Electronics,63391.72,72266.56,2026-07-02T02:00:00+05:30
ERP-R-002184,2026-07-01,West,Home,22562.66,25721.43,2026-07-02T02:00:00+05:30
ERP-R-002185,2026-07-02,North,Apparel,45544.43,51920.65,2026-07-03T02:00:00+05:30
ERP-R-002186,2026-07-02,North,Electronics,82075.37,93565.92,2026-07-03T02:00:00+05:30
ERP-R-002187,2026-07-02,North,Home,30009.06,34210.33,2026-07-03T02:00:00+05:30
ERP-R-002188,2026-07-02,South,Apparel,36033.12,41077.76,2026-07-03T02:00:00+05:30
ERP-R-002189,2026-07-02,South,Electronics,70620.98,80507.92,2026-07-03T02:00:00+05:30
ERP-R-002190,2026-07-02,South,Home,24742.88,28206.89,2026-07-03T02:00:00+05:30
ERP-R-002191,2026-07-02,East,Apparel,26046.52,29693.04,2026-07-03T02:00:00+05:30
ERP-R-002192,2026-07-02,East,Electronics,47396.66,54032.19,2026-07-03T02:00:00+05:30
ERP-R-002193,2026-07-02,East,Home,18094.58,20627.82,2026-07-03T02:00:00+05:30
ERP-R-002194,2026-07-02,West,Apparel,31099.66,35453.61,2026-07-03T02:00:00+05:30
ERP-R-002195,2026-07-02,West,Electronics,68744.45,78368.67,2026-07-03T02:00:00+05:30
ERP-R-002196,2026-07-02,West,Home,22715.21,25895.34,2026-07-03T02:00:00+05:30
ERP-R-002197,2026-07-03,North,Apparel,39278.39,44777.37,2026-07-04T02:00:00+05:30
ERP-R-002198,2026-07-03,North,Electronics,86598.22,98721.97,2026-07-04T02:00:00+05:30
ERP-R-002199,2026-07-03,North,Home,28219.94,32170.73,2026-07-04T02:00:00+05:30
ERP-R-002200,2026-07-03,South,Apparel,36404.98,41501.67,2026-07-04T02:00:00+05:30
ERP-R-002201,2026-07-03,South,Electronics,67338.76,76766.19,2026-07-04T02:00:00+05:30
ERP-R-002202,2026-07-03,South,Home,25596.92,29180.49,2026-07-04T02:00:00+05:30
ERP-R-002203,2026-07-03,East,Apparel,25832.49,29449.04,2026-07-04T02:00:00+05:30
ERP-R-002204,2026-07-03,East,Electronics,49319.94,56224.73,2026-07-04T02:00:00+05:30
ERP-R-002205,2026-07-03,East,Home,18014.81,20536.88,2026-07-04T02:00:00+05:30
ERP-R-002206,2026-07-03,West,Apparel,32756.28,37342.16,2026-07-04T02:00:00+05:30
ERP-R-002207,2026-07-03,West,Electronics,60589.8,69072.38,2026-07-04T02:00:00+05:30
ERP-R-002208,2026-07-03,West,Home,20729.41,23631.52,2026-07-04T02:00:00+05:30
ERP-R-002209,2026-07-04,North,Apparel,51029.46,58173.58,2026-07-05T02:00:00+05:30
ERP-R-002210,2026-07-04,North,Electronics,98141.84,111881.69,2026-07-05T02:00:00+05:30
ERP-R-002211,2026-07-04,North,Home,34037.08,38802.28,2026-07-05T02:00:00+05:30
ERP-R-002212,2026-07-04,South,Apparel,42783.83,48773.56,2026-07-05T02:00:00+05:30
ERP-R-002213,2026-07-04,South,Electronics,80075.49,91286.06,2026-07-05T02:00:00+05:30
ERP-R-002214,2026-07-04,South,Home,30417.51,34675.96,2026-07-05T02:00:00+05:30
ERP-R-002215,2026-07-04,East,Apparel,29142.7,33222.67,2026-07-05T02:00:00+05:30
ERP-R-002216,2026-07-04,East,Electronics,59869.55,68251.29,2026-07-05T02:00:00+05:30
ERP-R-002217,2026-07-04,East,Home,20489.67,23358.23,2026-07-05T02:00:00+05:30
ERP-R-002218,2026-07-04,West,Apparel,37735.76,43018.77,2026-07-05T02:00:00+05:30
ERP-R-002219,2026-07-04,West,Electronics,72251.98,82367.26,2026-07-05T02:00:00+05:30
ERP-R-002220,2026-07-04,West,Home,25540.67,29116.37,2026-07-05T02:00:00+05:30
ERP-R-002221,2026-07-05,North,Apparel,51378.0,58570.92,2026-07-06T02:00:00+05:30
ERP-R-002222,2026-07-05,North,Electronics,100897.87,115023.57,2026-07-06T02:00:00+05:30
ERP-R-002223,2026-07-05,North,Home,34843.96,39722.11,2026-07-06T02:00:00+05:30
ERP-R-002224,2026-07-05,South,Apparel,45096.33,51409.81,2026-07-06T02:00:00+05:30
ERP-R-002225,2026-07-05,South,Electronics,82141.03,93640.77,2026-07-06T02:00:00+05:30
ERP-R-002226,2026-07-05,South,Home,30106.84,34321.79,2026-07-06T02:00:00+05:30
ERP-R-002227,2026-07-05,East,Apparel,30036.42,34241.52,2026-07-06T02:00:00+05:30
ERP-R-002228,2026-07-05,East,Electronics,59464.03,67789.0,2026-07-06T02:00:00+05:30
ERP-R-002229,2026-07-05,East,Home,20749.51,23654.45,2026-07-06T02:00:00+05:30
ERP-R-002230,2026-07-05,West,Apparel,39200.74,44688.84,2026-07-06T02:00:00+05:30
ERP-R-002231,2026-07-05,West,Electronics,79373.0,90485.22,2026-07-06T02:00:00+05:30
ERP-R-002232,2026-07-05,West,Home,27540.6,31396.29,2026-07-06T02:00:00+05:30
ERP-R-002233,2026-07-06,North,Apparel,42528.39,48482.36,2026-07-07T02:00:00+05:30
ERP-R-002234,2026-07-06,North,Electronics,76201.75,86870.0,2026-07-07T02:00:00+05:30
ERP-R-002235,2026-07-06,North,Home,27466.37,31311.66,2026-07-07T02:00:00+05:30
ERP-R-002236,2026-07-06,South,Apparel,34261.02,39057.57,2026-07-07T02:00:00+05:30
ERP-R-002237,2026-07-06,South,Electronics,68853.64,78493.15,2026-07-07T02:00:00+05:30
ERP-R-002238,2026-07-06,South,Home,26032.84,29677.43,2026-07-07T02:00:00+05:30
ERP-R-002239,2026-07-06,East,Apparel,25439.44,29000.96,2026-07-07T02:00:00+05:30
ERP-R-002240,2026-07-06,East,Electronics,48525.96,55319.59,2026-07-07T02:00:00+05:30
ERP-R-002241,2026-07-06,East,Home,16771.41,19119.41,2026-07-07T02:00:00+05:30
ERP-R-002242,2026-07-06,West,Apparel,34146.33,38926.81,2026-07-07T02:00:00+05:30
ERP-R-002243,2026-07-06,West,Electronics,63679.94,72595.13,2026-07-07T02:00:00+05:30
ERP-R-002244,2026-07-06,West,Home,22447.23,25589.84,2026-07-07T02:00:00+05:30
ERP-R-002245,2026-07-07,North,Apparel,42338.31,48265.67,2026-07-08T02:00:00+05:30
ERP-R-002246,2026-07-07,North,Electronics,83192.17,94839.07,2026-07-08T02:00:00+05:30
ERP-R-002247,2026-07-07,North,Home,28470.32,32456.17,2026-07-08T02:00:00+05:30
ERP-R-002248,2026-07-07,South,Apparel,36951.17,42124.33,2026-07-08T02:00:00+05:30
ERP-R-002249,2026-07-07,South,Electronics,71571.76,81591.81,2026-07-08T02:00:00+05:30
ERP-R-002250,2026-07-07,South,Home,23987.58,27345.84,2026-07-08T02:00:00+05:30
ERP-R-002251,2026-07-07,East,Apparel,26004.61,29645.26,2026-07-08T02:00:00+05:30
ERP-R-002252,2026-07-07,East,Electronics,50834.03,57950.8,2026-07-08T02:00:00+05:30
ERP-R-002253,2026-07-07,East,Home,16786.97,19137.14,2026-07-08T02:00:00+05:30
ERP-R-002254,2026-07-07,West,Apparel,33008.71,37629.93,2026-07-08T02:00:00+05:30
ERP-R-002255,2026-07-07,West,Electronics,64755.21,73820.94,2026-07-08T02:00:00+05:30
ERP-R-002256,2026-07-07,West,Home,21037.29,23982.51,2026-07-08T02:00:00+05:30
ERP-R-002257,2026-07-08,North,Apparel,42159.58,48061.92,2026-07-09T02:00:00+05:30
ERP-R-002258,2026-07-08,North,Electronics,77741.47,88625.28,2026-07-09T02:00:00+05:30
ERP-R-002259,2026-07-08,North,Home,29895.46,34080.83,2026-07-09T02:00:00+05:30
ERP-R-002260,2026-07-08,South,Apparel,34729.05,39591.12,2026-07-09T02:00:00+05:30
ERP-R-002261,2026-07-08,South,Electronics,67977.51,77494.36,2026-07-09T02:00:00+05:30
ERP-R-002262,2026-07-08,South,Home,26061.75,29710.4,2026-07-09T02:00:00+05:30
ERP-R-002263,2026-07-08,East,Apparel,25230.29,28762.53,2026-07-09T02:00:00+05:30
ERP-R-002264,2026-07-08,East,Electronics,51662.94,58895.75,2026-07-09T02:00:00+05:30
ERP-R-002265,2026-07-08,East,Home,17309.35,19732.66,2026-07-09T02:00:00+05:30
ERP-R-002266,2026-07-08,West,Apparel,33482.95,38170.57,2026-07-09T02:00:00+05:30
ERP-R-002267,2026-07-08,West,Electronics,66101.62,75355.85,2026-07-09T02:00:00+05:30
ERP-R-002268,2026-07-08,West,Home,21571.57,24591.59,2026-07-09T02:00:00+05:30
ERP-R-002269,2026-07-09,North,Apparel,44763.4,51030.27,2026-07-10T02:00:00+05:30
ERP-R-002270,2026-07-09,North,Electronics,84394.97,96210.27,2026-07-10T02:00:00+05:30
ERP-R-002271,2026-07-09,North,Home,29836.88,34014.04,2026-07-10T02:00:00+05:30
ERP-R-002272,2026-07-09,South,Apparel,35592.05,40574.93,2026-07-10T02:00:00+05:30
ERP-R-002273,2026-07-09,South,Electronics,66148.98,75409.83,2026-07-10T02:00:00+05:30
ERP-R-002274,2026-07-09,South,Home,25048.15,28554.89,2026-07-10T02:00:00+05:30
ERP-R-002275,2026-07-09,East,Apparel,26270.91,29948.83,2026-07-10T02:00:00+05:30
ERP-R-002276,2026-07-09,East,Electronics,48872.8,55714.99,2026-07-10T02:00:00+05:30
ERP-R-002277,2026-07-09,East,Home,16876.45,19239.15,2026-07-10T02:00:00+05:30
ERP-R-002278,2026-07-09,West,Apparel,31539.56,35955.1,2026-07-10T02:00:00+05:30
ERP-R-002279,2026-07-09,West,Electronics,63527.9,72421.81,2026-07-10T02:00:00+05:30
ERP-R-002280,2026-07-09,West,Home,22031.57,25115.99,2026-07-10T02:00:00+05:30
ERP-R-002281,2026-07-10,North,Apparel,43534.16,49628.94,2026-07-11T02:00:00+05:30
ERP-R-002282,2026-07-10,North,Electronics,78554.04,89551.6,2026-07-11T02:00:00+05:30
ERP-R-002283,2026-07-10,North,Home,29436.21,33557.28,2026-07-11T02:00:00+05:30
ERP-R-002284,2026-07-10,South,Apparel,34207.14,38996.13,2026-07-11T02:00:00+05:30
ERP-R-002285,2026-07-10,South,Electronics,67579.83,77041.01,2026-07-11T02:00:00+05:30
ERP-R-002286,2026-07-10,South,Home,25753.51,29359.0,2026-07-11T02:00:00+05:30
ERP-R-002287,2026-07-10,East,Apparel,27037.49,30822.74,2026-07-11T02:00:00+05:30
ERP-R-002288,2026-07-10,East,Electronics,47306.4,53929.3,2026-07-11T02:00:00+05:30
ERP-R-002289,2026-07-10,East,Home,16926.6,19296.33,2026-07-11T02:00:00+05:30
ERP-R-002290,2026-07-10,West,Apparel,33952.41,38705.75,2026-07-11T02:00:00+05:30
ERP-R-002291,2026-07-10,West,Electronics,68198.79,77746.62,2026-07-11T02:00:00+05:30
ERP-R-002292,2026-07-10,West,Home,22424.02,25563.38,2026-07-11T02:00:00+05:30
ERP-R-002293,2026-07-11,North,Apparel,52680.31,60055.55,2026-07-12T02:00:00+05:30
ERP-R-002294,2026-07-11,North,Electronics,101572.34,115792.47,2026-07-12T02:00:00+05:30
ERP-R-002295,2026-07-11,North,Home,31503.46,35913.95,2026-07-12T02:00:00+05:30
ERP-R-002296,2026-07-11,South,Apparel,41208.7,46977.91,2026-07-12T02:00:00+05:30
ERP-R-002297,2026-07-11,South,Electronics,87813.29,100107.15,2026-07-12T02:00:00+05:30
ERP-R-002298,2026-07-11,South,Home,27915.52,31823.69,2026-07-12T02:00:00+05:30
ERP-R-002299,2026-07-11,East,Apparel,28692.52,32709.47,2026-07-12T02:00:00+05:30
ERP-R-002300,2026-07-11,East,Electronics,56088.75,63941.17,2026-07-12T02:00:00+05:30
ERP-R-002301,2026-07-11,East,Home,20358.65,23208.86,2026-07-12T02:00:00+05:30
ERP-R-002302,2026-07-11,West,Apparel,39028.92,44492.97,2026-07-12T02:00:00+05:30
ERP-R-002303,2026-07-11,West,Electronics,74885.6,85369.58,2026-07-12T02:00:00+05:30
ERP-R-002304,2026-07-11,West,Home,25044.62,28550.87,2026-07-12T02:00:00+05:30
ERP-R-002305,2026-07-12,North,Apparel,47656.37,54328.27,2026-07-13T02:00:00+05:30
ERP-R-002306,2026-07-12,North,Electronics,97475.18,111121.7,2026-07-13T02:00:00+05:30
ERP-R-002307,2026-07-12,North,Home,34084.81,38856.68,2026-07-13T02:00:00+05:30
ERP-R-002308,2026-07-12,South,Apparel,40300.45,45942.52,2026-07-13T02:00:00+05:30
ERP-R-002309,2026-07-12,South,Electronics,85018.16,96920.7,2026-07-13T02:00:00+05:30
ERP-R-002310,2026-07-12,South,Home,29046.22,33112.69,2026-07-13T02:00:00+05:30
ERP-R-002311,2026-07-12,East,Apparel,29403.77,33520.3,2026-07-13T02:00:00+05:30
ERP-R-002312,2026-07-12,East,Electronics,53902.94,61449.35,2026-07-13T02:00:00+05:30
ERP-R-002313,2026-07-12,East,Home,20854.27,23773.86,2026-07-13T02:00:00+05:30
ERP-R-002314,2026-07-12,West,Apparel,37510.14,42761.56,2026-07-13T02:00:00+05:30
ERP-R-002315,2026-07-12,West,Electronics,79037.44,90102.68,2026-07-13T02:00:00+05:30
ERP-R-002316,2026-07-12,West,Home,26393.67,30088.78,2026-07-13T02:00:00+05:30
ERP-R-002317,2026-07-13,North,Apparel,45617.18,52003.59,2026-07-14T02:00:00+05:30
ERP-R-002318,2026-07-13,North,Electronics,86893.18,99058.23,2026-07-14T02:00:00+05:30
ERP-R-002319,2026-07-13,North,Home,27914.37,31822.38,2026-07-14T02:00:00+05:30
ERP-R-002320,2026-07-13,South,Apparel,34355.97,39165.81,2026-07-14T02:00:00+05:30
ERP-R-002321,2026-07-13,South,Electronics,67668.48,77142.07,2026-07-14T02:00:00+05:30
ERP-R-002322,2026-07-13,South,Home,23838.64,27176.05,2026-07-14T02:00:00+05:30
ERP-R-002323,2026-07-13,East,Apparel,26350.68,30039.77,2026-07-14T02:00:00+05:30
ERP-R-002324,2026-07-13,East,Electronics,46383.95,52877.7,2026-07-14T02:00:00+05:30
ERP-R-002325,2026-07-13,East,Home,17303.85,19726.39,2026-07-14T02:00:00+05:30
ERP-R-002326,2026-07-13,West,Apparel,31771.1,36219.06,2026-07-14T02:00:00+05:30
ERP-R-002327,2026-07-13,West,Electronics,68088.35,77620.72,2026-07-14T02:00:00+05:30
ERP-R-002328,2026-07-13,West,Home,22345.23,25473.57,2026-07-14T02:00:00+05:30
ERP-R-002329,2026-07-14,North,Apparel,44455.16,50678.89,2026-07-15T02:00:00+05:30
ERP-R-002330,2026-07-14,North,Electronics,81104.11,92458.68,2026-07-15T02:00:00+05:30
ERP-R-002331,2026-07-14,North,Home,27516.25,31368.53,2026-07-15T02:00:00+05:30
ERP-R-002332,2026-07-14,South,Apparel,34523.57,39356.87,2026-07-15T02:00:00+05:30
ERP-R-002333,2026-07-14,South,Electronics,65685.77,74881.78,2026-07-15T02:00:00+05:30
ERP-R-002334,2026-07-14,South,Home,26784.08,30533.85,2026-07-15T02:00:00+05:30
ERP-R-002335,2026-07-14,East,Apparel,25350.18,28899.21,2026-07-15T02:00:00+05:30
ERP-R-002336,2026-07-14,East,Electronics,45020.07,51322.88,2026-07-15T02:00:00+05:30
ERP-R-002337,2026-07-14,East,Home,17467.09,19912.48,2026-07-15T02:00:00+05:30
ERP-R-002338,2026-07-14,West,Apparel,32508.29,37059.46,2026-07-15T02:00:00+05:30
ERP-R-002339,2026-07-14,West,Electronics,61469.38,70075.09,2026-07-15T02:00:00+05:30
ERP-R-002340,2026-07-14,West,Home,21834.53,24891.36,2026-07-15T02:00:00+05:30
ERP-R-002341,2026-07-15,North,Apparel,43918.95,50067.6,2026-07-16T02:00:00+05:30
ERP-R-002342,2026-07-15,North,Electronics,88576.67,100977.41,2026-07-16T02:00:00+05:30
ERP-R-002343,2026-07-15,North,Home,26947.09,30719.68,2026-07-16T02:00:00+05:30
ERP-R-002344,2026-07-15,South,Apparel,35148.12,40068.86,2026-07-16T02:00:00+05:30
ERP-R-002345,2026-07-15,South,Electronics,73676.88,83991.64,2026-07-16T02:00:00+05:30
ERP-R-002346,2026-07-15,South,Home,25098.26,28612.02,2026-07-16T02:00:00+05:30
ERP-R-002347,2026-07-15,East,Apparel,23846.0,27184.44,2026-07-16T02:00:00+05:30
ERP-R-002348,2026-07-15,East,Electronics,42522.19,48475.29,2026-07-16T02:00:00+05:30
ERP-R-002349,2026-07-15,East,Home,17779.48,20268.6,2026-07-16T02:00:00+05:30
ERP-R-002350,2026-07-15,West,Apparel,30579.45,34860.58,2026-07-16T02:00:00+05:30
ERP-R-002351,2026-07-15,West,Electronics,62327.99,71053.91,2026-07-16T02:00:00+05:30
ERP-R-002352,2026-07-15,West,Home,22725.81,25907.42,2026-07-16T02:00:00+05:30
ERP-R-002353,2026-07-16,North,Apparel,42084.32,47976.12,2026-07-17T02:00:00+05:30
ERP-R-002354,2026-07-16,North,Electronics,81253.62,92629.12,2026-07-17T02:00:00+05:30
ERP-R-002355,2026-07-16,North,Home,28235.27,32188.21,2026-07-17T02:00:00+05:30
ERP-R-002356,2026-07-16,South,Apparel,37801.65,43093.88,2026-07-17T02:00:00+05:30
ERP-R-002357,2026-07-16,South,Electronics,71154.25,81115.84,2026-07-17T02:00:00+05:30
ERP-R-002358,2026-07-16,South,Home,25333.52,28880.22,2026-07-17T02:00:00+05:30
ERP-R-002359,2026-07-16,East,Apparel,25282.65,28822.22,2026-07-17T02:00:00+05:30
ERP-R-002360,2026-07-16,East,Electronics,46942.25,53514.16,2026-07-17T02:00:00+05:30
ERP-R-002361,2026-07-16,East,Home,17324.9,19750.38,2026-07-17T02:00:00+05:30
ERP-R-002362,2026-07-16,West,Apparel,30575.16,34855.69,2026-07-17T02:00:00+05:30
ERP-R-002363,2026-07-16,West,Electronics,61449.03,70051.89,2026-07-17T02:00:00+05:30
ERP-R-002364,2026-07-16,West,Home,21234.01,24206.77,2026-07-17T02:00:00+05:30
ERP-R-002365,2026-07-17,North,Apparel,44441.64,50663.46,2026-07-18T02:00:00+05:30
ERP-R-002366,2026-07-17,North,Electronics,79625.57,90773.15,2026-07-18T02:00:00+05:30
ERP-R-002367,2026-07-17,North,Home,27794.83,31686.11,2026-07-18T02:00:00+05:30
ERP-R-002368,2026-07-17,South,Apparel,37026.71,42210.45,2026-07-18T02:00:00+05:30
ERP-R-002369,2026-07-17,South,Electronics,68163.7,77706.62,2026-07-18T02:00:00+05:30
ERP-R-002370,2026-07-17,South,Home,24393.33,27808.4,2026-07-18T02:00:00+05:30
ERP-R-002371,2026-07-17,East,Apparel,25003.25,28503.7,2026-07-18T02:00:00+05:30
ERP-R-002372,2026-07-17,East,Electronics,47899.73,54605.69,2026-07-18T02:00:00+05:30
ERP-R-002373,2026-07-17,East,Home,18905.94,21552.78,2026-07-18T02:00:00+05:30
ERP-R-002374,2026-07-17,West,Apparel,31894.07,36359.24,2026-07-18T02:00:00+05:30
ERP-R-002375,2026-07-17,West,Electronics,68235.38,77788.33,2026-07-18T02:00:00+05:30
ERP-R-002376,2026-07-17,West,Home,21519.67,24532.42,2026-07-18T02:00:00+05:30
ERP-R-002377,2026-07-18,North,Apparel,49569.42,56509.14,2026-07-19T02:00:00+05:30
ERP-R-002378,2026-07-18,North,Electronics,97748.5,111433.29,2026-07-19T02:00:00+05:30
ERP-R-002379,2026-07-18,North,Home,31824.77,36280.24,2026-07-19T02:00:00+05:30
ERP-R-002380,2026-07-18,South,Apparel,38999.25,44459.14,2026-07-19T02:00:00+05:30
ERP-R-002381,2026-07-18,South,Electronics,83738.97,95462.43,2026-07-19T02:00:00+05:30
ERP-R-002382,2026-07-18,South,Home,29570.39,33710.25,2026-07-19T02:00:00+05:30
ERP-R-002383,2026-07-18,East,Apparel,29939.04,34130.5,2026-07-19T02:00:00+05:30
ERP-R-002384,2026-07-18,East,Electronics,55562.08,63340.77,2026-07-19T02:00:00+05:30
ERP-R-002385,2026-07-18,East,Home,20881.52,23804.93,2026-07-19T02:00:00+05:30
ERP-R-002386,2026-07-18,West,Apparel,38756.36,44182.25,2026-07-19T02:00:00+05:30
ERP-R-002387,2026-07-18,West,Electronics,76834.85,87591.73,2026-07-19T02:00:00+05:30
ERP-R-002388,2026-07-18,West,Home,26069.79,29719.56,2026-07-19T02:00:00+05:30
ERP-R-002389,2026-07-19,North,Apparel,48237.62,54990.89,2026-07-20T02:00:00+05:30
ERP-R-002390,2026-07-19,North,Electronics,100396.96,114452.54,2026-07-20T02:00:00+05:30
ERP-R-002391,2026-07-19,North,Home,36506.83,41617.79,2026-07-20T02:00:00+05:30
ERP-R-002392,2026-07-19,South,Apparel,42979.69,48996.85,2026-07-20T02:00:00+05:30
ERP-R-002393,2026-07-19,South,Electronics,82164.59,93667.63,2026-07-20T02:00:00+05:30
ERP-R-002394,2026-07-19,South,Home,28657.56,32669.62,2026-07-20T02:00:00+05:30
ERP-R-002395,2026-07-19,East,Apparel,27295.17,31116.49,2026-07-20T02:00:00+05:30
ERP-R-002396,2026-07-19,East,Electronics,56566.5,64485.81,2026-07-20T02:00:00+05:30
ERP-R-002397,2026-07-19,East,Home,20658.58,23550.78,2026-07-20T02:00:00+05:30
ERP-R-002398,2026-07-19,West,Apparel,36312.77,41396.56,2026-07-20T02:00:00+05:30
ERP-R-002399,2026-07-19,West,Electronics,76884.48,87648.31,2026-07-20T02:00:00+05:30
ERP-R-002400,2026-07-19,West,Home,25435.29,28996.23,2026-07-20T02:00:00+05:30
ERP-R-002401,2026-07-20,North,Apparel,43707.01,49825.99,2026-07-21T02:00:00+05:30
ERP-R-002402,2026-07-20,North,Electronics,84715.75,96575.95,2026-07-21T02:00:00+05:30
ERP-R-002403,2026-07-20,North,Home,28798.5,32830.29,2026-07-21T02:00:00+05:30
ERP-R-002404,2026-07-20,South,Apparel,35346.51,40295.02,2026-07-21T02:00:00+05:30
ERP-R-002405,2026-07-20,South,Electronics,68080.37,77611.62,2026-07-21T02:00:00+05:30
ERP-R-002406,2026-07-20,South,Home,25044.67,28550.92,2026-07-21T02:00:00+05:30
ERP-R-002407,2026-07-20,East,Apparel,23822.16,27157.26,2026-07-21T02:00:00+05:30
ERP-R-002408,2026-07-20,East,Electronics,49476.32,56403.0,2026-07-21T02:00:00+05:30
ERP-R-002409,2026-07-20,East,Home,16537.94,18853.25,2026-07-21T02:00:00+05:30
ERP-R-002410,2026-07-20,West,Apparel,30200.26,34428.3,2026-07-21T02:00:00+05:30
ERP-R-002411,2026-07-20,West,Electronics,61276.0,69854.64,2026-07-21T02:00:00+05:30
ERP-R-002412,2026-07-20,West,Home,22664.62,25837.66,2026-07-21T02:00:00+05:30
ERP-R-002413,2026-07-21,North,Apparel,41077.48,46828.33,2026-07-22T02:00:00+05:30
ERP-R-002414,2026-07-21,North,Electronics,83385.08,95059.0,2026-07-22T02:00:00+05:30
